name,n,n_start,n_end,pct_start,pct_end,mean_lat,mean_lon
DAMEN AVE & WABANSIA AVE,5076,2805,2271,55.26004728132388,44.73995271867612,41.91191450332959,-87.67775599093618
DAMEN AVE & WALNUT (LAKE) ST,5720,2777,2943,48.54895104895105,51.45104895104895,41.885950551320335,-87.67701444208427
DAMEN AVE & WELLINGTON AVE,10902,5400,5502,49.53219592735278,50.46780407264722,41.935873854717606,-87.67841935434724
DAMEN AVE/COULTER ST,106,54,52,50.943396226415096,49.056603773584904,41.84920292460063,-87.6756421543868
DAUPHIN AVE & 103RD ST,192,101,91,52.604166666666664,47.395833333333336,41.707271195215775,-87.60766837502862
DAUPHIN AVE & 87TH ST,256,137,119,53.515625,46.484375,41.73653510325315,-87.60125986708863
DAYTON ST & NORTH AVE,23657,12032,11625,50.86021050851756,49.13978949148244,41.91058335704153,-87.64942368161493
DEARBORN PKWY & DELAWARE PL,42303,21083,21220,49.83807294990899,50.16192705009101,41.89896106199471,-87.6299165301388
DEARBORN ST & ADAMS ST,18471,9225,9246,49.943154133506575,50.056845866493425,41.879308474548516,-87.62976743031442
DEARBORN ST & ERIE ST,47661,23914,23747,50.17519565263003,49.82480434736997,41.89401783393613,-87.62931947444734
DEARBORN ST & MONROE ST,37843,18785,19058,49.63929920989351,50.36070079010649,41.88121952376471,-87.62956425263131
DEARBORN ST & VAN BUREN ST,11961,6309,5652,52.746425884123404,47.253574115876596,41.87626895584876,-87.62919930275638
DELANO CT & ROOSEVELT RD,14437,7584,6853,52.531689409157025,47.468310590842975,41.86749358454398,-87.6321908604297
DESPLAINES ST & JACKSON BLVD,25729,13435,12294,52.21734229857359,47.78265770142641,41.878124899409904,-87.64399206997709
DESPLAINES ST & KINZIE ST,42087,22585,19502,53.662651174947136,46.337348825052864,41.888690148599785,-87.64444309722187
DESPLAINES ST & RANDOLPH ST,20043,10751,9292,53.639674699396295,46.360325300603705,41.8843298953731,-87.64446519841863
DODGE AVE & CHURCH ST,1866,964,902,51.661307609860664,48.338692390139336,42.048314880403,-87.69830616871025
DODGE AVE & MAIN ST,1064,520,544,48.87218045112782,51.12781954887218,42.0346863956897,-87.69917406139369
DODGE AVE & MULFORD ST,1135,533,602,46.96035242290749,53.03964757709251,42.0235142578837,-87.69960308550779
DORCHESTER AVE & 49TH ST,2093,1093,1000,52.221691352126136,47.778308647873864,41.80575672047651,-87.59246775054993
DORCHESTER AVE & 63RD ST,1957,900,1057,45.988758303525806,54.011241696474194,41.78040725340862,-87.59141025614598
DOTY AVE & 111TH ST,199,109,90,54.77386934673367,45.22613065326633,41.69503455612158,-87.59878082721465
DRAKE AVE & ADDISON ST,3779,1939,1840,51.309870336067746,48.690129663932254,41.94734778095704,-87.71758872777833
DRAKE AVE & MONTROSE AVE,2818,1383,1435,49.07735982966643,50.92264017033357,41.9611552303005,-87.71658131708317
DREXEL AVE & 60TH ST,2401,1149,1252,47.85506039150354,52.14493960849646,41.785854644775924,-87.60456111588019
DUSABLE HARBOR,41100,21008,20092,51.114355231143556,48.885644768856444,41.88697200390742,-87.61282155999052
DUSABLE LAKE SHORE DR & BELMONT AVE,41574,20682,20892,49.7474383027854,50.2525616972146,41.940766861354724,-87.6391904752308
DUSABLE LAKE SHORE DR & DIVERSEY PKWY,43603,21566,22037,49.459899548196226,50.540100451803774,41.93257978323639,-87.63642937546233
DUSABLE LAKE SHORE DR & MONROE ST,77836,40046,37790,51.44920088390976,48.55079911609024,41.880970602711514,-87.61675312292212
DUSABLE LAKE SHORE DR & NORTH BLVD,75085,35820,39265,47.705933275620964,52.294066724379036,41.91171747261176,-87.62681081525221
DUSABLE LAKE SHORE DR & WELLINGTON AVE,36494,17939,18555,49.15602564805173,50.84397435194827,41.936689703016775,-87.63683024878014
DUSABLE MUSEUM,1512,739,773,48.87566137566137,51.12433862433863,41.79156228861708,-87.60785308180344
EAST END AVE & 87TH ST,240,124,116,51.666666666666664,48.333333333333336,41.73681284556929,-87.5828017282602
EASTLAKE TER & HOWARD ST,3308,1713,1595,51.78355501813785,48.21644498186215,42.019198876939654,-87.6643101580144
EBERHART AVE & 131ST ST,72,42,30,58.333333333333336,41.666666666666664,41.658337961474935,-87.61071828996269
EBERHART AVE & 61ST ST,806,370,436,45.90570719602977,54.09429280397023,41.78408246474056,-87.61448951502774
EBERHART AVE & 91ST ST,165,84,81,50.90909090909091,49.09090909090909,41.72928397423016,-87.61117109644086
ECKHART PARK,17248,8724,8524,50.57977736549165,49.42022263450835,41.89637756136752,-87.66098762730569
EGGLESTON AVE & 69TH ST,957,482,475,50.36572622779519,49.63427377220481,41.76889857265134,-87.63586930549181
EGGLESTON AVE & 92ND ST,59,28,31,47.45762711864407,52.54237288135593,41.72759886122463,-87.6348502164921
ELIZABETH ST & 47TH ST,151,81,70,53.64238410596027,46.35761589403973,41.80839477056071,-87.65652544734216
ELIZABETH ST & 59TH ST,597,294,303,49.246231155778894,50.753768844221106,41.78976730988288,-87.65469837657982
ELIZABETH ST & 92ND ST,368,181,187,49.18478260869565,50.81521739130435,41.72681523557851,-87.65429873613239
ELIZABETH ST & FULTON ST,13392,6614,6778,49.387694145758665,50.612305854241335,41.88670836401465,-87.65963173534197
ELIZABETH ST & RANDOLPH ST,13841,6891,6950,49.78686511090239,50.21313488909761,41.88360827584695,-87.65909755045676
ELLIS AVE & 53RD ST,11493,5904,5589,51.37039937353172,48.62960062646828,41.799343957888695,-87.60096364496864
ELLIS AVE & 55TH ST,39686,19973,19713,50.3275714357708,49.6724285642292,41.79430399504381,-87.60144872163504
ELLIS AVE & 58TH ST,20014,9708,10306,48.506045767962426,51.493954232037574,41.78874640188232,-87.60132202316072
ELLIS AVE & 60TH ST,51112,25885,25227,50.64368445766161,49.35631554233839,41.78510042797921,-87.6010768378342
ELLIS AVE & 83RD ST,148,83,65,56.08108108108108,43.91891891891892,41.7441244686464,-87.5990503661937
ELMWOOD AVE & AUSTIN ST,1812,914,898,50.441501103752756,49.558498896247244,42.025783004239145,-87.68411184921136
ELSTON AVE & CORTLAND ST,19221,9665,9556,50.28354404037251,49.71645595962749,41.91643758941719,-87.66675406538873
ELSTON AVE & GEORGE ST,3083,1660,1423,53.843658773921504,46.156341226078496,41.932759468969834,-87.69057943416736
ELSTON AVE & HENDERSON ST,1962,1048,914,53.41488277268094,46.58511722731906,41.941009996819574,-87.70061196375909
ELSTON AVE & WABANSIA AVE,5865,2793,3072,47.62148337595908,52.37851662404092,41.91291190687614,-87.6641624792131
EMERALD AVE & 28TH ST,5991,2992,2999,49.9415790352195,50.0584209647805,41.84358046046737,-87.64538310319914
EMERALD AVE & 31ST ST,13120,6409,6711,48.84908536585366,51.15091463414634,41.838211510978,-87.64513735468284
EVANS AVE & 75TH ST,248,140,108,56.45161290322581,43.54838709677419,41.7584937204086,-87.60641536762365
EVANSTON CIVIC CENTER,2609,1332,1277,51.05404369490226,48.94595630509774,42.05703821280848,-87.68656224767868
EWING AVE & BURNHAM GREENWAY,264,185,79,70.07575757575758,29.924242424242426,41.79160237615212,-87.5831590127935
EXCHANGE AVE & 79TH ST,259,127,132,49.034749034749034,50.965250965250966,41.75172270007336,-87.55281812159717
FAIRBANKS CT & GRAND AVE,35066,17554,17512,50.05988707009639,49.94011292990361,41.89185966798664,-87.62059405684086
FAIRBANKS ST & SUPERIOR ST,15049,7434,7615,49.398631138281615,50.601368861718385,41.895755456315655,-87.6201195307532
FAIRFIELD AVE & 44TH ST,542,298,244,54.981549815498155,45.018450184501845,41.81197183243358,-87.69176169313961
FAIRFIELD AVE & ROOSEVELT RD,692,342,350,49.421965317919074,50.578034682080926,41.866709842063585,-87.694479101196535
FEDERAL ST & POLK ST,34498,17351,17147,50.29566931416314,49.70433068583686,41.87208661263656,-87.6295578577542
FIELD BLVD & SOUTH WATER ST,23873,12015,11858,50.32882335693042,49.67117664306958,41.88632038941505,-87.61751154692912
FIELD MUSEUM,18803,10549,8254,56.10274956124023,43.89725043875977,41.86532018632531,-87.61790528836703
FINANCIAL PL & IDA B WELLS DR,18160,10301,7859,56.72356828193833,43.27643171806167,41.87502642586824,-87.63310511523994
FORT DEARBORN DR & 31ST ST,10155,5162,4993,50.83210241260463,49.16789758739537,41.8385526334515,-87.608241895634393
FORT DEARBORN DR & 31ST ST*,6975,3382,3593,48.48745519713262,51.51254480286738,41.83865820942333,-87.6087581210601
FRANCISCO AVE & 47TH ST,360,193,167,53.611111111111114,46.388888888888886,41.80904816658056,-87.69795801287407
FRANCISCO AVE & BLOOMINGDALE AVE,1498,955,543,63.75166889185581,36.24833110814419,41.91292968985314,-87.69955857213084
FRANCISCO AVE & CHICAGO AVE,1411,827,584,58.61091424521616,41.38908575478384,41.895876517683206,-87.69867532621474
FRANCISCO AVE & FOSTER AVE,4337,2104,2233,48.512796864191834,51.487203135808166,41.975640906421575,-87.7014225277133
FRANCISCO AVE & HOLLYWOOD AVE,274,151,123,55.10948905109489,44.89051094890511,41.98286920426277,-87.7009966935584
FRANCISCO AVE & MONTROSE AVE,2552,1404,1148,55.01567398119122,44.98432601880878,41.96057161368482,-87.70049916714734
FRANKLIN ST & ADAMS ST (TEMP),20019,10166,9853,50.78175733053599,49.21824266946401,41.87935774222785,-87.63551555251645
FRANKLIN ST & CHICAGO AVE,27504,14579,12925,53.00683536940081,46.99316463059919,41.896756848470446,-87.63568614673397
FRANKLIN ST & ILLINOIS ST,27370,13654,13716,49.886737303617096,50.113262696382904,41.89102244460178,-87.63547150809963
FRANKLIN ST & JACKSON BLVD,32915,16551,16364,50.284065015950176,49.715934984049824,41.87771953217271,-87.6353080284528
FRANKLIN ST & LAKE ST,31862,16122,15740,50.599460171991716,49.400539828008284,41.88583201923612,-87.63549335502796
FRANKLIN ST & MONROE ST,31739,15707,16032,49.4880115945682,50.5119884054318,41.88026713763777,-87.63528654506858
FULLERTON & MONITOR,353,182,171,51.55807365439094,48.44192634560906,41.921279294745986,-87.77076574231539
GLENWOOD AVE & MORSE AVE,9419,4631,4788,49.16657819301412,50.83342180698588,42.00796830051883,-87.66548938283277
GLENWOOD AVE & TOUHY AVE,4151,2159,1992,52.01156347867984,47.98843652132016,42.01272553413081,-87.66605021606706
GREEN ST & MADISON AVE*,981,483,498,49.235474006116206,50.764525993883794,41.881836119148474,-87.64883940262685
GREEN ST & MADISON ST,39999,19811,20188,49.52873821845546,50.47126178154454,41.88186507905438,-87.64923067836067
GREEN ST & RANDOLPH ST*,14557,5815,8742,39.9464175310847,60.0535824689153,41.883651256817195,-87.64857213695123
GREEN ST & WASHINGTON BLVD,17373,8526,8847,49.076152650664824,50.923847349335176,41.88319025362976,-87.64873678289332
GREENVIEW AVE & DIVERSEY PKWY,14008,6983,7025,49.85008566533409,50.14991433466591,41.932602843488226,-87.66594695580447
GREENVIEW AVE & FULLERTON AVE,24154,11801,12353,48.8573321189037,51.1426678810963,41.92534843633972,-87.66580827740866
GREENVIEW AVE & JARVIS AVE,6856,3480,3376,50.75845974329055,49.24154025670945,42.01596612274042,-87.66858206459052
GREENWOOD AVE & 47TH ST,4974,2604,2370,52.352231604342585,47.647768395657415,41.80982507735558,-87.59936499767886
GREENWOOD AVE & 79TH ST,307,163,144,53.09446254071661,46.90553745928339,41.75130716859718,-87.59678983289794
GREENWOOD AVE & 91ST ST,253,126,127,49.80237154150198,50.19762845849802,41.72843900276511,-87.59729617321673
GREENWOOD AVE & 97TH ST,585,263,322,44.957264957264954,55.042735042735046,41.71870684837937,-87.59701983822397
HALE AVE & 107TH ST,317,152,165,47.94952681388013,52.05047318611987,41.69921105015528,-87.66890348459425
HALSTED ST & 104TH ST,143,75,68,52.44755244755245,47.55244755244755,41.7051459182664,-87.64242375475041
HALSTED ST & 111TH ST,230,119,111,51.73913043478261,48.26086956521739,41.69227143193481,-87.64265447236882
HALSTED ST & 18TH ST,7835,4105,3730,52.39310784939374,47.60689215060626,41.85753686795911,-87.64600972381363
HALSTED ST & 21ST ST,5207,2521,2686,48.415594392164394,51.584405607835606,41.85378616951263,-87.64659458913417
HALSTED ST & 35TH ST,6174,3087,3087,50,50,41.83066558683539,-87.64715932351592
HALSTED ST & 37TH ST,1168,539,629,46.147260273972606,53.852739726027394,41.82706657818778,-87.6457203198984
HALSTED ST & 47TH PL,534,256,278,47.940074906367045,52.059925093632955,41.80814012526174,-87.64562052798064
HALSTED ST & 51ST ST,353,176,177,49.858356940509914,50.141643059490086,41.80181296613872,-87.64521914015297
HALSTED ST & 56TH ST,127,68,59,53.54330708661417,46.45669291338583,41.79295577249168,-87.64500223092257
HALSTED ST & 59TH ST,119,53,66,44.53781512605042,55.46218487394958,41.78754924667788,-87.64487601684874
HALSTED ST & 63RD ST,457,242,215,52.95404814004377,47.04595185995623,41.779382796961755,-87.64464894497448
HALSTED ST & 69TH ST,248,126,122,50.806451612903224,49.193548387096776,41.769057323188065,-87.64460836341989
HALSTED ST & 73RD ST,103,53,50,51.45631067961165,48.54368932038835,41.76161777568742,-87.6441465307074
HALSTED ST & 78TH ST,229,135,94,58.951965065502186,41.048034934497814,41.75249700977896,-87.64383552027098
HALSTED ST & 96TH ST,785,392,393,49.93630573248408,50.06369426751592,41.71971416145249,-87.64298109391788
HALSTED ST & ARCHER AVE,5785,3027,2758,52.32497839239412,47.67502160760588,41.847204885718234,-87.6468148534873
HALSTED ST & CLYBOURN AVE,42863,21424,21439,49.98250239133985,50.01749760866015,41.9096500301187,-87.6481283475943
HALSTED ST & DICKENS AVE,32270,15752,16518,48.81313913851875,51.18686086148125,41.91994764622027,-87.64883899290062
HALSTED ST & FULTON ST,26681,13084,13597,49.03864173007009,50.96135826992991,41.88734788339978,-87.6483977253127
HALSTED ST & MAXWELL ST,21414,10650,10764,49.733818996917904,50.266181003082096,41.86488123759941,-87.64707120924159
HALSTED ST & NORTH BRANCH ST,4328,2477,1851,57.23197781885398,42.76802218114602,41.89938154708319,-87.64853050950552
HALSTED ST & POLK ST,36045,17915,18130,49.701761686780415,50.298238313219585,41.87183433121979,-87.64663929976916
HALSTED ST & ROOSEVELT RD,18329,9339,8990,50.952043210213326,49.047956789786674,41.867347895773605,-87.6486323597315
HALSTED ST & ROSCOE ST,41698,20846,20852,49.99280541033143,50.00719458966857,41.94366393612129,-87.64894418963867
HALSTED ST & WILLOW ST,21180,10780,10400,50.89707271010387,49.10292728989613,41.91385574803935,-87.64876649790098
HALSTED ST & WRIGHTWOOD AVE,38018,19197,18821,50.49450260402967,49.50549739597033,41.929128532502986,-87.64908744087565
HAMLIN AVE & 62ND PL,212,123,89,58.0188679245283,41.9811320754717,41.779967411382074,-87.71929112367768
HAMLIN AVE & GRAND AVE,281,156,125,55.51601423487544,44.48398576512456,41.903253512995256,-87.72127102740332
HAMPDEN CT & DIVERSEY AVE,8330,4265,4065,51.20048019207683,48.79951980792317,41.9316681086024,-87.64168967796442
HARDING AVE & 26TH ST,181,92,89,50.828729281767956,49.171270718232044,41.84153213626335,-87.72110861009392
HARLEM & IRVING PARK,1043,505,538,48.418024928092045,51.581975071907955,41.951694915400765,-87.80851461622787
HARLEM AVE & GRACE ST,169,98,71,57.98816568047337,42.01183431952663,41.949132238293885,-87.80749696299803
HARPER AVE & 59TH ST,10271,5427,4844,52.83808782007594,47.16191217992406,41.787942991781485,-87.58831205084063
HASTINGS LWS,133,67,66,50.37593984962406,49.62406015037594,41.86,-87.68
HEGEWISCH METRA STATION,197,102,95,51.776649746192895,48.223350253807105,41.64852062632817,-87.54612166336474
HERMITAGE AVE & POLK ST,12161,6034,6127,49.61763012910122,50.38236987089878,41.87151762511972,-87.66988979982997
HOMAN AVE & 65TH ST,184,101,83,54.891304347826086,45.108695652173914,41.77787528901087,-87.70916469984964
HOMAN AVE & FILLMORE ST,136,78,58,57.35294117647059,42.64705882352941,41.86894313865196,-87.71047787184068
HOMEWOOD AVE & 115TH ST,229,109,120,47.59825327510917,52.40174672489083,41.684597948671026,-87.67074540538745
HONORE ST & DIVISION ST,25784,12585,13199,48.80933912503878,51.19066087496122,41.90311874365366,-87.67390504898285
HOUSTON AVE & 92ND ST,227,114,113,50.220264317180614,49.779735682819386,41.7282051350159,-87.5496557136791
HOYNE AVE & 34TH ST,283,191,92,67.49116607773851,32.50883392226148,41.83111730619788,-87.67879455115902
HOYNE AVE & 47TH ST,581,321,260,55.24956970740103,44.75043029259897,41.808226159426276,-87.67718605631498
HOYNE AVE & BALMORAL AVE,5518,2696,2822,48.85828198622689,51.14171801377311,41.97986550563586,-87.6819393166506
HUMBOLDT BLVD & ARMITAGE AVE,11077,5646,5431,50.97047937167103,49.02952062832897,41.91751338523678,-87.70180761115724
INDIANA AVE & 103RD ST,193,109,84,56.476683937823836,43.523316062176164,41.70713873984097,-87.61849504451496
INDIANA AVE & 133RD ST,47,30,17,63.829787234042556,36.170212765957444,41.65273401180851,-87.61783681756029
INDIANA AVE & 26TH ST,6273,3238,3035,51.618045592220625,48.381954407779375,41.8457208669958,-87.62250731151309
INDIANA AVE & 31ST ST,10946,5381,5565,49.15951032340581,50.84048967659419,41.83883848573418,-87.62185705571214
INDIANA AVE & 40TH ST,581,309,272,53.184165232358005,46.815834767641995,41.82167762850602,-87.62156098809467
INDIANA AVE & ROOSEVELT RD,50627,26023,24604,51.4014261164991,48.5985738835009,41.86790014192015,-87.62304163958585
JEFFERSON ST & MONROE ST,19295,10029,9266,51.977196164809534,48.022803835190466,41.880344208519865,-87.6427502248059
JEFFERY BLVD & 67TH ST,924,480,444,51.94805194805195,48.05194805194805,41.77351717341495,-87.57720542682198
JEFFERY BLVD & 71ST ST,982,508,474,51.73116089613035,48.26883910386965,41.76662983966478,-87.57644359772983
JEFFERY BLVD & 76TH ST,228,115,113,50.43859649122807,49.56140350877193,41.757121916949565,-87.57584245044225
KARLOV AVE & ARMITAGE AVE,18,4,14,22.22222222222222,77.77777777777777,41.91747185412963,-87.72895723735186
KARLOV AVE & LAWRENCE AVE,7,2,5,28.571428571428573,71.42857142857143,41.96794730952381,-87.73039685714285
KARLOV AVE & MADISON ST,199,98,101,49.246231155778894,50.753768844221106,41.880853307944726,-87.72792277772865
KEDZIE AVE & 104TH ST,91,59,32,64.83516483516483,35.16483516483517,41.70302267268865,-87.7010851349304
KEDZIE AVE & 110TH ST,463,235,228,50.75593952483801,49.24406047516199,41.6923950413179,-87.70095955886534
KEDZIE AVE & 21ST ST,809,410,399,50.679851668726826,49.320148331273174,41.853539730743506,-87.70506652156011
KEDZIE AVE & 24TH ST,387,171,216,44.18604651162791,55.81395348837209,41.848196271283555,-87.70542550920827
KEDZIE AVE & 24TH ST (TEMP),25,9,16,36,64,41.846590644959996,-87.70499398893334
KEDZIE AVE & 45TH ST,266,168,98,63.1578947368421,36.8421052631579,41.810504467825815,-87.70142994446617
KEDZIE AVE & 48TH PL,1743,947,796,54.33161216293746,45.66838783706254,41.80241177235838,-87.70208082889118
KEDZIE AVE & 52ND ST,272,172,100,63.23529411764706,36.76470588235294,41.79964682764828,-87.701312851038
KEDZIE AVE & 57TH ST,638,378,260,59.24764890282132,40.75235109717868,41.78993082625287,-87.70168897914421
KEDZIE AVE & 66TH PL,21,12,9,57.142857142857146,42.857142857142854,41.77258080850794,-87.70304074380952
KEDZIE AVE & 73RD ST,8,2,6,25,75,41.76070485416667,-87.70229729166667
KEDZIE AVE & BRYN MAWR AVE,1922,919,1003,47.81477627471384,52.18522372528616,41.98223679615553,-87.70889287292802
KEDZIE AVE & CHICAGO AVE,1651,773,878,46.820109024833435,53.179890975166565,41.895467898486906,-87.70613353298992
KEDZIE AVE & FOSTER AVE,2821,1399,1422,49.592343140730236,50.407656859269764,41.97567303538722,-87.70926488271239
KEDZIE AVE & GEORGE ST,2162,1231,931,56.93802035152636,43.06197964847364,41.932667748035,-87.70810785228801
KEDZIE AVE & HARRISON ST,351,182,169,51.851851851851855,48.148148148148145,41.873607724103266,-87.70487525704378
KEDZIE AVE & LAKE ST,2000,999,1001,49.95,50.05,41.88467478059716,-87.70632185332994
KEDZIE AVE & LELAND AVE,4147,2060,2087,49.674463467566916,50.325536532433084,41.966684908865865,-87.70806383568323
KEDZIE AVE & MILWAUKEE AVE,27455,13260,14195,48.297213622291025,51.702786377708975,41.92957270971681,-87.70787733846791
KEDZIE AVE & PALMER CT,7968,3930,4038,49.3222891566265,50.6777108433735,41.92152066796348,-87.70731018462689
KEDZIE AVE & REDFIELD DR,24,13,11,54.166666666666664,45.833333333333336,41.765229923611116,-87.70318470833332
KEDZIE AVE & ROOSEVELT RD,486,239,247,49.17695473251029,50.82304526748971,41.866502284119726,-87.70649335313004
KEELER AVE & ROOSEVELT RD,70,40,30,57.142857142857146,42.857142857142854,41.86751796340476,-87.72999893007619
KENNETH AVE & 50TH ST,199,105,94,52.76381909547739,47.23618090452261,41.80133956523283,-87.73253942896818
KENNETH AVE & LAWRENCE AVE,55,25,30,45.45454545454545,54.54545454545455,41.96791802715757,-87.73998598033938
KENOSHA & WELLINGTON,1039,561,478,53.994225216554376,46.005774783445624,41.93189996944337,-87.73161651698075
KENOSHA AVE & WELLINGTON AVE,111,56,55,50.450450450450454,49.549549549549546,41.93446476766366,-87.73379013117118
KENTON AVE & MADISON ST,295,161,134,54.57627118644068,45.42372881355932,41.88070815249265,-87.74101076005876
KEYSTONE AVE & FULLERTON AVE,2454,1181,1273,48.12550937245314,51.87449062754686,41.92458144867835,-87.72786455526284
KEYSTONE AVE & MONTROSE AVE,2226,1050,1176,47.16981132075472,52.83018867924528,41.9610980997791,-87.72897767982043
KILBOURN & BELDEN,417,226,191,54.196642685851316,45.803357314148684,41.92143270895124,-87.73939309670264
KILBOURN & ROSCOE,782,441,341,56.39386189258312,43.60613810741688,41.941575493557544,-87.73973732787596
KILBOURN AVE & IRVING PARK RD,1320,700,620,53.03030303030303,46.96969696969697,41.953731726926264,-87.74055935909293
KILBOURN AVE & MILWAUKEE AVE,1112,516,596,46.402877697841724,53.597122302158276,41.94706961226868,-87.73999839464716
KILBOURN AVE & ROSCOE ST,18,8,10,44.44444444444444,55.55555555555556,41.94272085562963,-87.73955204242593
KILDARE & CERMAK,156,78,78,50,50,41.8509341483312,-87.73138623776069
KILDARE AVE & 26TH ST,263,122,141,46.38783269961977,53.61216730038023,41.84241488759062,-87.73121900656274
KILDARE AVE & 47TH ST,397,210,187,52.896725440806044,47.103274559193956,41.808450304882456,-87.73054084823677
KILDARE AVE & 55TH ST,119,80,39,67.22689075630252,32.773109243697476,41.79117566807283,-87.73020625132213
KILDARE AVE & CHICAGO AVE,153,88,65,57.51633986928105,42.48366013071895,41.89752453510457,-87.73193846579521
KILDARE AVE & DIVISION ST,136,73,63,53.6764705882353,46.3235294117647,41.901997113438725,-87.73300396503677
KILDARE AVE & MONTROSE AVE,1878,968,910,51.54419595314164,48.45580404685836,41.96107836243628,-87.73569116351048
KILPATRICK AVE & GRAND AVE,390,198,192,50.76923076923077,49.23076923076923,41.91150268515384,-87.74199118152649
KILPATRICK AVE & PARKER AVE,786,414,372,52.67175572519084,47.32824427480916,41.93041907190204,-87.74227434937956
KIMBALL AVE & BELMONT AVE,6124,3138,2986,51.24101894186806,48.75898105813194,41.93939589154637,-87.71206076979657
KIMBARK AVE & 53RD ST,32630,16338,16292,50.07048728164266,49.92951271835734,41.799567118401704,-87.59474420521396
KINGSBURY ST & ERIE ST,37211,19263,17948,51.766950632877375,48.233049367122625,41.89381690750355,-87.64172494633746
KINGSBURY ST & KINZIE ST,67853,34198,33655,50.40012969212857,49.59987030787143,41.889179564589966,-87.6385062140704
KNOX AVE & MONTROSE AVE,3153,1608,1545,50.99904852521408,49.00095147478592,41.96064167387642,-87.74536970952404
KOMENSKY AVE & 31ST ST,431,197,234,45.707656612529,54.292343387471,41.837806508454754,-87.7270859497966
KOMENSKY AVE & 55TH ST,254,144,110,56.69291338582677,43.30708661417323,41.79200501810105,-87.72255609804068
KOSCIUSZKO PARK,5558,2704,2854,48.65059373875495,51.34940626124505,41.93057164746203,-87.72379495658532
KOSTNER AVE & 63RD ST,261,162,99,62.06896551724138,37.93103448275862,41.77933410488634,-87.73132146370243
KOSTNER AVE & ADAMS ST,486,245,241,50.41152263374486,49.58847736625514,41.8779165706941,-87.7358272565151
KOSTNER AVE & LAKE ST,171,113,58,66.08187134502924,33.91812865497076,41.885930073237816,-87.73540340806822
KOSTNER AVE & WRIGHTWOOD AVE,841,442,399,52.55648038049941,47.44351961950059,41.92878819968371,-87.73763645291835
LA VILLITA PARK (ALBANY/30TH),130,67,63,51.53846153846154,48.46153846153846,41.83956818917949,-87.70118643347436
LAFLIN ST & CULLERTON ST,5879,2816,3063,47.89930260248342,52.10069739751658,41.85490116783856,-87.66359597149193
LAKE PARK AVE & 35TH ST,7105,3589,3516,50.5137227304715,49.4862772695285,41.831271545757716,-87.60880055314195
LAKE PARK AVE & 47TH ST,4590,2135,2455,46.514161220043576,53.485838779956424,41.809439870298334,-87.59187632919193
LAKE PARK AVE & 53RD ST,14119,6903,7216,48.89156455839649,51.10843544160351,41.79950763063103,-87.58643820153208
LAKE PARK AVE & 56TH ST,17775,8756,9019,49.26019690576653,50.73980309423347,41.79324856436373,-87.58778942668089
LAKEFRONT TRAIL & BRYN MAWR AVE,24809,12169,12640,49.05074771252368,50.94925228747632,41.98402883292423,-87.652288892253
LAKEFRONT TRAIL & WILSON AVE,17051,8461,8590,49.62172306609583,50.37827693390417,41.9658370510547,-87.64538006678202
LAKEVIEW AVE & FULLERTON PKWY,40275,20157,20118,50.04841713221602,49.95158286778398,41.92586145074407,-87.63897079377922
LAMON AVE & ARMITAGE AVE,419,225,194,53.69928400954654,46.30071599045346,41.91795165065155,-87.74967865223469
LAMON AVE & BELMONT AVE,570,319,251,55.96491228070175,44.03508771929825,41.939515864466664,-87.74965640099474
LAMON AVE & CHICAGO AVE,150,82,68,54.666666666666664,45.333333333333336,41.89683762662667,-87.74883380240666
LARAMIE AVE & GLADYS AVE,88,52,36,59.09090909090909,40.90909090909091,41.875808519541664,-87.75530408082197
LARAMIE AVE & KINZIE ST,240,127,113,52.916666666666664,47.083333333333336,41.887832071793056,-87.75556676154584
LARAMIE AVE & MADISON ST,361,189,172,52.35457063711911,47.64542936288089,41.880212466388734,-87.7553554472964
LARRABEE ST & ARMITAGE AVE,17289,8678,8611,50.193764821562844,49.806235178437156,41.91808902457523,-87.64375244536059
LARRABEE ST & DIVISION ST,22807,11735,11072,51.45350111807778,48.54649888192222,41.9034922294695,-87.64334886820934
LARRABEE ST & KINGSBURY ST,41958,21142,20816,50.38848372181705,49.61151627818295,41.897735890124444,-87.64295438320902
LARRABEE ST & MENOMONEE ST,11431,5894,5537,51.561543172075936,48.438456827924064,41.914677259633606,-87.64332888199198
LARRABEE ST & NORTH AVE,14758,7783,6975,52.73749830600352,47.26250169399648,41.91018086889268,-87.64349603598848
LARRABEE ST & OAK ST,17008,8405,8603,49.41792097836312,50.58207902163688,41.900223188436186,-87.64298503930387
LARRABEE ST & WEBSTER AVE,41445,20622,20823,49.75750995294969,50.24249004705031,41.921813756405506,-87.64411806306221
LASALLE DR & HURON ST,22388,11708,10680,52.2958727889941,47.7041272110059,41.89485485819984,-87.63233506894949
LASALLE ST & ADAMS ST,10142,5117,5025,50.45355945572865,49.54644054427135,41.879376398854205,-87.63197756159634
LASALLE ST & ILLINOIS ST,45595,22970,22625,50.37833095734182,49.62166904265818,41.890776516387206,-87.63169937874738
LASALLE ST & JACKSON BLVD,31338,15740,15598,50.22656200140405,49.77343799859595,41.87813520596466,-87.63189493960412
LASALLE ST & WASHINGTON ST,16694,8421,8273,50.44327303222715,49.55672696777285,41.882676210078884,-87.63252405686673
LATROBE AVE & CHICAGO AVE,250,119,131,47.6,52.4,41.894740669170666,-87.756887932808
